1617311631.979357,58
1617311632.112564,54
1617311632.244870,53
1617311632.354487,54
1617311632.462054,55
1617311632.573618,54
1617311632.692974,54
1617311632.801451,52
1617311632.909540,52
1617311633.037887,52
1617311633.147013,52
1617311633.305256,52
1617311633.438736,53
1617311633.550855,53
1617311633.669087,53
1617311633.788112,54
1617311633.907317,54
1617311634.027099,53
1617311634.142256,53
1617311634.259533,53
1617311634.379578,54
1617311634.494413,54
1617311634.606139,55
1617311634.718585,55
1617311634.832708,54
1617311634.946153,53
1617311635.073548,53
1617311635.182072,54
1617311635.311905,54
1617311635.426343,54
1617311635.535168,54
1617311635.644223,55
1617311635.754587,55
1617311635.863780,55
1617311635.970996,62
1617311636.077582,61
1617311636.192148,60
1617311636.299164,62
1617311636.407710,60
1617311636.543875,60
1617311636.653794,61
1617311636.762785,57
1617311636.907371,55
1617311637.026543,56
1617311637.135405,56
1617311637.243341,56
1617311637.374464,56
1617311637.513142,56
1617311637.621015,56
1617311637.753353,54
1617311637.889551,54
1617311637.998816,55
1617311638.111585,55
1617311638.228000,55
1617311638.342259,55
1617311638.455439,55
1617311638.569044,54
1617311638.678045,56
1617311638.788237,54
1617311638.897576,54
1617311639.005633,54
1617311639.129379,56
1617311639.249407,55
1617311639.379688,55
1617311639.493167,54
1617311639.632277,55
1617311639.748763,56
1617311639.858742,55
1617311639.991761,57
1617311640.100919,56
1617311640.209662,55
1617311640.330841,56
1617311640.441135,57
1617311640.550196,57
1617311640.663062,56
1617311640.789660,64
1617311640.899735,65
1617311641.009646,63
1617311641.122212,63
1617311641.233372,63
1617311641.371395,65
1617311641.484047,65
1617311641.594607,58
1617311641.706371,57
1617311641.821121,58
1617311641.948617,57
1617311642.084372,57
1617311642.243467,57
1617311642.356554,58
1617311642.469145,55
1617311642.583958,56
1617311642.707261,56
1617311642.866967,55
1617311642.975047,56
1617311643.086710,56
1617311643.195736,56
1617311643.304679,56
1617311643.414938,56
1617311643.522195,57
1617311643.652220,57
1617311643.769626,55
1617311643.881772,57
1617311644.004146,57
1617311644.120813,57
1617311644.234667,57
1617311644.459011,56
1617311644.582714,58
1617311644.699202,59
1617311644.822129,58
1617311644.958449,58
1617311645.085773,58
1617311645.196780,57
1617311645.387858,57
1617311645.537488,57
1617311645.714422,68
1617311645.826271,67
1617311645.939423,67
1617311646.052135,67
1617311646.167809,67
1617311646.282959,67
1617311646.422432,63
1617311646.552415,59
1617311646.664156,59
1617311646.807692,58
1617311646.922839,58
1617311647.031655,59
1617311647.140464,60
1617311647.249332,59
1617311647.366082,57
1617311647.517570,58
1617311647.643194,59
1617311647.751794,58
1617311647.862852,58
1617311648.002959,59
1617311648.115697,59
1617311648.222457,58
1617311648.329161,59
1617311648.483740,58
1617311648.596810,58
1617311648.708999,58
1617311648.818241,58
1617311648.927944,59
1617311649.037169,58
1617311649.156462,60
1617311649.269914,59
1617311649.395469,58
1617311649.503998,58
1617311649.612047,60
1617311649.723168,59
1617311649.834503,59
1617311649.945642,59
1617311650.056828,59
1617311650.169480,60
1617311650.280972,59
1617311650.393698,65
1617311650.506659,65
1617311650.621415,65
1617311650.732382,66
1617311650.842528,65
1617311650.961393,65
1617311651.091433,68
1617311651.224364,65
1617311651.334785,60
1617311651.454648,61
1617311651.584613,60
1617311651.698577,62
1617311651.831432,61
1617311651.965273,61
1617311652.084714,60
1617311652.239989,59
1617311652.361395,59
1617311652.528824,60
1617311652.641793,60
1617311652.795390,59
1617311652.919611,60
1617311653.029983,60
1617311653.141965,60
1617311653.255332,59
1617311653.368417,59
1617311653.482689,60
1617311653.594822,60
1617311653.703206,59
1617311653.812608,59
1617311653.924091,60
1617311654.076327,59
1617311654.231963,58
1617311654.347836,59
1617311654.485403,60
1617311654.593330,60
1617311654.700811,61
1617311654.827630,61
1617311654.984333,62
1617311655.097718,62
1617311655.217461,62
1617311655.345956,67
1617311655.492663,67
1617311655.602692,68
1617311655.712518,69
1617311655.845330,67
1617311655.983109,67
1617311656.098464,67
1617311656.269451,61
1617311656.376709,63
1617311656.485858,61
1617311656.599339,61
1617311656.712720,61
1617311656.829496,63
1617311656.951900,62
1617311657.083959,62
1617311657.203016,61
1617311657.309161,60
1617311657.446724,61
1617311657.567206,61
1617311657.682160,60
1617311657.792732,60
1617311657.906820,61
1617311658.022512,60
1617311658.137149,60
1617311658.247961,60
1617311658.358897,61
1617311658.504300,60
1617311658.619837,61
1617311658.782595,60
1617311658.893264,62
1617311659.004968,62
1617311659.119111,62
1617311659.258394,61
1617311659.374805,62
1617311659.491395,62
1617311659.604438,62
1617311659.750152,63
1617311659.857045,63
1617311659.984782,62
1617311660.104633,62
1617311660.225583,64
1617311660.333905,69
1617311660.473340,68
1617311660.584579,70
1617311660.711260,69
1617311660.830605,69
1617311660.941091,70
1617311661.050902,70
1617311661.162658,68
1617311661.275111,62
1617311661.385800,64
1617311661.506874,63
1617311661.622293,63
1617311661.734212,62
1617311661.855000,64
1617311661.966560,63
1617311662.109076,63
1617311662.226312,61
1617311662.337406,62
1617311662.447672,62
1617311662.570846,63
1617311662.680262,63
1617311662.824709,62
1617311662.948754,62
1617311663.073441,63
1617311663.183223,63
1617311663.316422,63
1617311663.432266,64
1617311663.546113,64
1617311663.659719,64
1617311663.815134,63
1617311663.923626,63
1617311664.038822,63
1617311664.157054,63
1617311664.336722,63
1617311664.460387,64
1617311664.581522,63
1617311664.707913,64
1617311664.821250,64
1617311664.936863,64
1617311665.056999,65
1617311665.177314,63
1617311665.296401,63
1617311665.418485,70
1617311665.546941,70
1617311665.654244,70
1617311665.763087,70
1617311665.871203,69
1617311665.980686,71
1617311666.091658,70
1617311666.233132,72
1617311666.348513,65
1617311666.457155,65
1617311666.589449,65
1617311666.703624,66
1617311666.824990,66
1617311666.968177,65
1617311667.076958,65
1617311667.185209,65
1617311667.295717,64
1617311667.405627,65
1617311667.525393,63
1617311667.642002,64
1617311667.752574,64
1617311667.862458,64
1617311667.968770,64
1617311668.081173,64
1617311668.211821,64
1617311668.328240,64
1617311668.439643,64
1617311668.551676,64
1617311668.661321,64
1617311668.771209,64
1617311668.899502,64
1617311669.012190,64
1617311669.120795,64
1617311669.236459,64
1617311669.347911,64
1617311669.485490,65
1617311669.602722,65
1617311669.721990,65
1617311669.866059,65
1617311669.976853,65
1617311670.087834,66
1617311670.227276,67
1617311670.337298,65
1617311670.460162,73
1617311670.594201,72
1617311670.706971,72
1617311670.815501,73
1617311670.928911,73
1617311671.054243,72
1617311671.171773,72
1617311671.290619,71
1617311671.405253,66
1617311671.542900,67
1617311671.662352,66
1617311671.773106,66
1617311671.882885,66
1617311671.990840,66
1617311672.131015,67
1617311672.238628,68
1617311672.353540,65
1617311672.461232,66
1617311672.569546,65
1617311672.678663,66
1617311672.785283,65
1617311672.899079,65
1617311673.010613,66
1617311673.142176,65
1617311673.251502,65
1617311673.359977,65
1617311673.473047,66
1617311673.583066,65
1617311673.702259,66
1617311673.816213,67
1617311673.932586,65
1617311674.066162,66
1617311674.178585,66
1617311674.326108,65
1617311674.437475,66
1617311674.576983,68
1617311674.693654,68
1617311674.805557,68
1617311674.914604,67
1617311675.058292,67
1617311675.198978,66
1617311675.314469,67
1617311675.431862,66
1617311675.573643,73
1617311675.700018,74
1617311675.814715,74
1617311675.922390,74
1617311676.031115,74
1617311676.149132,75
1617311676.315485,74
1617311676.427433,71
1617311676.536947,67
1617311676.651849,67
1617311676.771957,68
1617311676.892656,68
1617311677.001560,69
1617311677.110396,68
1617311677.267740,68
1617311677.385933,69
1617311677.497299,67
1617311677.609695,66
1617311677.718709,66
1617311677.848335,66
1617311677.967410,66
1617311678.093001,67
1617311678.242026,67
1617311678.369576,67
1617311678.481559,67
1617311678.632171,68
1617311678.795426,67
1617311678.902740,68
1617311679.040827,67
1617311679.161535,68
1617311679.277145,68
1617311679.427859,66
1617311679.541587,68
1617311679.672068,68
1617311679.803807,68
1617311679.911693,69
1617311680.072214,69
1617311680.182373,68
1617311680.299397,68
1617311680.435854,68
1617311680.551710,68
1617311680.678664,76
1617311680.810904,75
1617311680.917676,75
1617311681.079988,74
1617311681.186979,76
1617311681.305801,76
1617311681.434747,75
1617311681.542901,72
1617311681.650859,69
1617311681.783411,68
1617311681.918203,69
1617311682.026437,70
1617311682.141224,70
1617311682.278732,70
1617311682.401556,70
1617311682.507621,69
1617311682.624470,70
1617311682.738665,69
1617311682.877576,68
1617311683.009123,68
1617311683.126833,68
1617311683.236783,68
1617311683.382521,68
1617311683.492892,68
1617311683.618800,68
1617311683.728633,68
1617311683.853358,68
1617311683.987295,68
1617311684.099202,69
1617311684.229865,68
1617311684.341308,69
1617311684.489849,69
1617311684.605293,70
1617311684.714906,71
1617311684.827615,70
1617311684.934913,70
1617311685.041096,71
1617311685.150533,69
1617311685.259808,69
1617311685.367492,70
1617311685.477711,69
1617311685.584355,69
1617311685.693270,77
1617311685.804098,77
1617311685.913515,76
1617311686.019683,77
1617311686.129566,77
1617311686.237124,76
1617311686.344810,77
1617311686.452432,77
1617311686.582677,78
1617311686.693069,75
1617311686.804467,72
1617311686.914282,71
1617311687.022511,71
1617311687.171656,71
1617311687.281240,70
1617311687.390905,73
1617311687.499266,72
1617311687.605637,73
1617311687.755862,71
1617311687.866018,71
1617311688.014444,70
1617311688.156737,70
1617311688.279076,69
1617311688.429567,70
1617311688.564045,70
1617311688.673436,70
1617311688.793107,69
1617311688.965572,70
1617311689.073429,70
1617311689.208554,69
1617311689.354811,70
1617311689.535611,70
1617311689.677695,71
1617311689.790723,71
1617311689.905798,72
1617311690.025065,71
1617311690.134275,72
1617311690.282669,71
1617311690.403341,71
1617311690.513881,70
1617311690.681664,71
1617311690.815995,70
1617311690.946306,79
1617311691.054224,80
1617311691.167984,79
1617311691.302856,79
1617311691.417792,80
1617311691.588445,79
1617311691.717063,79
1617311691.859126,77
1617311691.970190,74
1617311692.095990,73
1617311692.247201,71
1617311692.354398,73
1617311692.530105,72
1617311692.673841,72
1617311692.781527,73
1617311692.907346,74
1617311693.065321,70
1617311693.176606,70
1617311693.290138,70
1617311693.419369,71
1617311693.582720,70
1617311693.735388,71
1617311693.854225,71
1617311693.962357,72
1617311694.121920,71
1617311694.251392,71
1617311694.396066,70
1617311694.505291,71
1617311694.614071,72
1617311694.730676,71
1617311694.852469,72
1617311694.988005,72
1617311695.110168,72
1617311695.222432,73
1617311695.333515,73
1617311695.446828,73
1617311695.562484,73
1617311695.676394,73
1617311695.787833,73
1617311695.900912,72
1617311696.011100,72
1617311696.159637,73
1617311696.268492,81
1617311696.383553,81
1617311696.522680,81
1617311696.641126,81
1617311696.756403,81
1617311696.867563,80
1617311697.002067,80
1617311697.108762,79
1617311697.234232,78
1617311697.369027,74
1617311697.483660,74
1617311697.601349,73
1617311697.713231,73
1617311697.824384,73
1617311697.944160,74
1617311698.053411,74
1617311698.190717,74
1617311698.306541,74
1617311698.426640,72
1617311698.533587,73
1617311698.639687,72
1617311698.769839,72
1617311698.880528,72
1617311698.989817,72
1617311699.134649,72
1617311699.287799,72
1617311699.412592,74
1617311699.530853,73
1617311699.636744,73
1617311699.766933,73
1617311699.913464,73
1617311700.033214,73
1617311700.149295,73
1617311700.276159,73
1617311700.398497,74
1617311700.539184,74
1617311700.672114,75
1617311700.814792,74
1617311700.926131,75
1617311701.056513,74
1617311701.185064,75
1617311701.305648,74
1617311701.445453,76
1617311701.612347,80
1617311701.753018,82
1617311701.861010,81
1617311701.975284,81
1617311702.096002,82
1617311702.205251,82
1617311702.317178,82
1617311702.435897,80
1617311702.570850,76
1617311702.677787,75
1617311702.821558,75
1617311702.966328,75
1617311703.077582,76
1617311703.197938,75
1617311703.348690,75
1617311703.496948,74
1617311703.605261,74
1617311703.738308,74
1617311703.866258,74
1617311703.989183,75
1617311704.098523,74
1617311704.210201,74
1617311704.321973,74
1617311704.436874,74
1617311704.545690,75
1617311704.657399,74
1617311704.780219,74
1617311704.892510,74
1617311705.001262,74
1617311705.113152,74
1617311705.238258,74
1617311705.401737,74
1617311705.529274,74
1617311705.657425,74
1617311705.766021,75
1617311705.888421,76
1617311706.003943,75
1617311706.122665,75
1617311706.255905,75
1617311706.371448,75
1617311706.482789,74
1617311706.594295,75
1617311706.708122,77
1617311706.835490,84
1617311706.944174,82
1617311707.051964,82
1617311707.181338,83
1617311707.336264,83
1617311707.444717,84
1617311707.565361,82
1617311707.682123,82
1617311707.794727,81
1617311707.902245,79
1617311708.074417,74
1617311708.219642,75
1617311708.329419,76
1617311708.467086,75
1617311708.599012,77
1617311708.736624,77
1617311708.868249,78
1617311708.982918,77
1617311709.089112,75
1617311709.220258,76
1617311709.371489,75
1617311709.484690,76
1617311709.652950,75
1617311709.764482,76
1617311709.877213,75
1617311709.985276,75
1617311710.094148,75
1617311710.227987,75
1617311710.352046,76
1617311710.465951,76
1617311710.592105,75
1617311710.735775,75
1617311710.849074,75
1617311711.034726,76
1617311711.153013,76
1617311711.284891,77
1617311711.437211,76
1617311711.551731,76
1617311711.696667,77
1617311711.812849,78
1617311711.937880,76
1617311712.049142,76
1617311712.161080,77
1617311712.278224,83
1617311712.394351,83
1617311712.507735,83
1617311712.623471,85
1617311712.782900,83
1617311712.935801,83
1617311713.048431,86
1617311713.184059,83
1617311713.296280,82
1617311713.411550,78
1617311713.521303,78
1617311713.634010,78
1617311713.800239,78
1617311713.908143,78
1617311714.015898,79
1617311714.185455,78
1617311714.304974,78
1617311714.417866,79
1617311714.537158,79
1617311714.672295,76
1617311714.805946,77
1617311714.934765,77
1617311715.059223,77
1617311715.171283,76
1617311715.280766,76
1617311715.397618,78
1617311715.525087,78
1617311715.634104,77
1617311715.742136,77
1617311715.853790,77
1617311715.974251,76
1617311716.081150,76
1617311716.198138,76
1617311716.308693,77
1617311716.420253,77
1617311716.533659,78
1617311716.640909,78
1617311716.748352,78
1617311716.876547,78
1617311716.993109,77
1617311717.099474,78
1617311717.206737,77
1617311717.333688,78
1617311717.447139,78
1617311717.556474,79
1617311717.669080,86
1617311717.781041,86
1617311717.888685,86
1617311717.999598,85
1617311718.118983,85
1617311718.244151,86
1617311718.353885,86
1617311718.466845,86
1617311718.608723,84
1617311718.721376,84
1617311718.830150,80
1617311718.999237,79
1617311719.151058,80
1617311719.276663,79
1617311719.394179,79
1617311719.525750,79
1617311719.652190,79
1617311719.765868,80
1617311719.891422,79
1617311720.000023,78
1617311720.134484,77
1617311720.265648,78
1617311720.392812,78
1617311720.499330,79
1617311720.617033,79
1617311720.734755,78
1617311720.852656,78
1617311721.031080,78
1617311721.194875,80
1617311721.316361,78
1617311721.446035,78
1617311721.561868,78
1617311721.673851,78
1617311721.790235,77
1617311721.906099,80
1617311722.024181,80
1617311722.141034,79
1617311722.249831,80
1617311722.357523,79
1617311722.494759,79
1617311722.621814,81
1617311722.763686,80
1617311722.871939,81
1617311723.005317,79
1617311723.154263,87
1617311723.287055,88
1617311723.413249,86
1617311723.522405,86
1617311723.660347,88
1617311723.780709,87
1617311723.887115,87
1617311724.033137,86
1617311724.164293,83
1617311724.271923,81
1617311724.418747,80
1617311724.542518,79
1617311724.648964,81
1617311724.773284,81
1617311724.887810,81
1617311725.006705,81
1617311725.115538,80
1617311725.230638,80
1617311725.369998,79
1617311725.489176,79
1617311725.598940,79
1617311725.710867,80
1617311725.823972,79
1617311725.970501,81
1617311726.114680,79
1617311726.232768,79
1617311726.367455,80
1617311726.522077,78
1617311726.629439,80
1617311726.747575,80
1617311726.888414,79
1617311726.999254,79
1617311727.108735,80
1617311727.318887,80
1617311727.447823,81
1617311727.555098,82
1617311727.698867,82
1617311727.838392,81
1617311727.963661,81
1617311728.073793,82
1617311728.193359,81
1617311728.312322,81
1617311728.444788,82
1617311728.557122,82
1617311728.691362,88
1617311728.801031,88
1617311728.915486,90
1617311729.066160,87
1617311729.182595,88
1617311729.293157,88
1617311729.400162,89
1617311729.511763,88
1617311729.619097,87
1617311729.737162,89
1617311729.856928,83
1617311729.996356,82
1617311730.148046,82
1617311730.292731,82
1617311730.419703,81
1617311730.585299,81
1617311730.706176,82
1617311730.826800,83
1617311730.954878,83
1617311731.062854,81
1617311731.173192,80
1617311731.302910,80
1617311731.448062,80
1617311731.561789,80
1617311731.714462,80
1617311731.835719,81
1617311731.959651,80
1617311732.070306,80
1617311732.178847,81
1617311732.290831,81
1617311732.400224,81
1617311732.530513,81
1617311732.637100,82
1617311732.750662,81
1617311732.928596,81
1617311733.040283,82
1617311733.147420,82
1617311733.258661,83
1617311733.373493,82
1617311733.490010,82
1617311733.606123,82
1617311733.737439,82
1617311733.843396,82
1617311733.965251,83
1617311734.084699,83
1617311734.215913,82
1617311734.356401,90
1617311734.485392,90
1617311734.595463,89
1617311734.770381,88
1617311734.886356,90
1617311735.001732,90
1617311735.114530,90
1617311735.227813,89
1617311735.338063,88
1617311735.454522,84
1617311735.568260,83
1617311735.688942,83
1617311735.800115,83
1617311735.908753,83
1617311736.020363,84
1617311736.129071,83
1617311736.243958,82
1617311736.354939,82
1617311736.465129,82
1617311736.574008,83
1617311736.689412,82
1617311736.809126,82
1617311736.917757,83
1617311737.029702,83
1617311737.140793,82
1617311737.277143,82
1617311737.390643,82
1617311737.497177,82
1617311737.636090,82
1617311737.747783,81
1617311737.864250,82
1617311737.993557,82
1617311738.102897,82
1617311738.217241,83
1617311738.323968,83
1617311738.429615,83
1617311738.538727,84
1617311738.645942,84
1617311738.765326,83
1617311738.873832,84
1617311738.981639,84
1617311739.091540,85
1617311739.198129,84
1617311739.304705,83
1617311739.414760,83
1617311739.521891,83
1617311739.629086,84
1617311739.801925,88
1617311739.930356,90
1617311740.040830,90
1617311740.149843,91
1617311740.256065,91
1617311740.386530,91
1617311740.495342,91
1617311740.641927,90
1617311740.751310,90
1617311740.863199,90
1617311740.974870,89
1617311741.095291,85
1617311741.206722,85
1617311741.316467,84
1617311741.426242,84
1617311741.548301,85
1617311741.732734,83
1617311741.842092,85
1617311741.964106,85
1617311742.073224,85
1617311742.183260,86
1617311742.294550,85
1617311742.408071,85
1617311742.517130,84
1617311742.628634,83
1617311742.740813,83
1617311742.850521,83
1617311742.961156,84
1617311743.069365,83
1617311743.203611,85
1617311743.314520,84
1617311743.456311,84
1617311743.566363,84
1617311743.675476,85
1617311743.803586,84
1617311743.914707,84
1617311744.031817,84
1617311744.142010,85
1617311744.252848,84
1617311744.362377,84
1617311744.471983,85
1617311744.582002,84
1617311744.711018,84
1617311744.819003,85
1617311744.952135,85
1617311745.062236,84
1617311745.172888,86
1617311745.287092,86
1617311745.396307,89
1617311745.527244,89
1617311745.641568,89
1617311745.750683,88
1617311745.863164,88
1617311746.000104,88
1617311746.113057,89
1617311746.221496,88
1617311746.377515,86
1617311746.489682,86
1617311746.598297,84
1617311746.706126,84
1617311746.815272,85
1617311746.927103,85
1617311747.034793,86
1617311747.142377,86
1617311747.252851,87
1617311747.362373,87
1617311747.470152,86
1617311747.579353,85
1617311747.686381,87
1617311747.793658,85
1617311747.904600,86
1617311748.013608,88
1617311748.125270,87
1617311748.235201,87
1617311748.342472,87
1617311748.453820,88
1617311748.563392,88
1617311748.672115,87
1617311748.781075,87
1617311748.888482,88
1617311748.996295,87
1617311749.105412,88
1617311749.224370,87
1617311749.331525,88
1617311749.449151,87
1617311749.563256,87
1617311749.671661,87
1617311749.779532,87
1617311749.888979,87
1617311750.004591,87
1617311750.112248,87
1617311750.224762,87
1617311750.347098,88
1617311750.455772,87
1617311750.563006,86
1617311750.685836,87
1617311750.792666,86
1617311750.900717,86
1617311751.011940,86
1617311751.119990,86
1617311751.232194,86
1617311751.373872,86
1617311751.484520,86
1617311751.594385,87
1617311751.733368,84
1617311751.853637,85
1617311751.961414,85
1617311752.072556,85
1617311752.182476,86
1617311752.291757,87
1617311752.403692,87
1617311752.512640,86
1617311752.621083,86
1617311752.730460,87
1617311752.838493,86
1617311752.945953,85
1617311753.056452,85
1617311753.163358,86
1617311753.272041,86
1617311753.386374,87
1617311753.494247,88
1617311753.603134,87
1617311753.725340,87
1617311753.856353,88
1617311753.968236,86
1617311754.098735,88
1617311754.210249,88
1617311754.322714,88
1617311754.432754,87
1617311754.554216,88
1617311754.663918,88
1617311754.775451,95
1617311754.885247,94
1617311754.994026,94
1617311755.100967,95
1617311755.207387,94
1617311755.345566,95
1617311755.511687,94
1617311755.619871,94
1617311755.729538,93
1617311755.837293,94
1617311755.946090,91
1617311756.056877,87
1617311756.164410,88
1617311756.271407,87
1617311756.381262,87
1617311756.493262,88
1617311756.601903,88
1617311756.710747,88
1617311756.819224,88
1617311756.927013,89
1617311757.040808,89
1617311757.147811,88
1617311757.255833,87
1617311757.366890,87
1617311757.538955,87
1617311757.646851,87
1617311757.758910,87
1617311757.880734,87
1617311757.996307,88
1617311758.106185,87
1617311758.217568,88
1617311758.330691,87
1617311758.441737,87
1617311758.569133,87
1617311758.676913,87
1617311758.784973,87
1617311758.919076,87
1617311759.026834,88
1617311759.135009,89
1617311759.241904,88
1617311759.350301,90
1617311759.461489,89
1617311759.569517,88
1617311759.679561,88
1617311759.788453,88
1617311759.897064,89
1617311760.005144,88
1617311760.122084,89
1617311760.262224,90
1617311760.371110,88
1617311760.478443,95
1617311760.604230,95
1617311760.712295,95
1617311760.820772,96
1617311760.926744,94
1617311761.038862,95
1617311761.145599,96
1617311761.252359,96
1617311761.399778,94
1617311761.512010,94
1617311761.619930,93
1617311761.728758,90
1617311761.841014,89
1617311761.948633,88
1617311762.057729,88
1617311762.167704,89
1617311762.275941,90
1617311762.421747,89
1617311762.533771,90
1617311762.642621,89
1617311762.788630,89
1617311762.898041,90
1617311763.005025,88
1617311763.113328,88
1617311763.219848,88
1617311763.342370,87
1617311763.451413,88
1617311763.565034,89
1617311763.675849,88
1617311763.786589,89
1617311763.912081,87
1617311764.065556,88
1617311764.186015,88
1617311764.334723,88
1617311764.444391,89
1617311764.582533,88
1617311764.697537,87
1617311764.806420,89
1617311764.918241,90
1617311765.025747,91
1617311765.132666,90
1617311765.248836,89
1617311765.360519,89
1617311765.487830,89
1617311765.595486,90
1617311765.704450,89
1617311765.811484,91
1617311765.919065,92
1617311766.029168,92
1617311766.135193,94
1617311766.266937,92
1617311766.376398,92
1617311766.484105,92
1617311766.591650,92
1617311766.702300,92
1617311766.810929,93
1617311766.917723,92
1617311767.024442,91
1617311767.145545,90
1617311767.253633,91
1617311767.363932,91
1617311767.472464,89
1617311767.579084,90
1617311767.689811,90
1617311767.797154,90
1617311767.905368,90
1617311768.012143,91
1617311768.121740,90
1617311768.271244,91
1617311768.382274,91
1617311768.493283,90
1617311768.603908,90
1617311768.726094,91
1617311768.835111,91
1617311768.947921,91
1617311769.060258,91
1617311769.169568,92
1617311769.328591,92
1617311769.440355,91
1617311769.574562,92
1617311769.717613,91
1617311769.826997,92
1617311769.934706,92
1617311770.041786,92
1617311770.149950,92
1617311770.257678,92
1617311770.366005,92
1617311770.480796,92
1617311770.588807,92
1617311770.699727,93
1617311770.813366,91
1617311770.922693,92
1617311771.032576,92
1617311771.141741,91
1617311771.253093,91
1617311771.368203,92
1617311771.479305,91
1617311771.612903,91
1617311771.723596,90
1617311771.832390,90
1617311771.939691,90
1617311772.059834,90
1617311772.169350,90
1617311772.283897,90
1617311772.397633,91
1617311772.507668,92
1617311772.618301,91
1617311772.730719,91
1617311772.847009,90
1617311772.968454,89
1617311773.080218,90
1617311773.196556,90
1617311773.311674,90
1617311773.427766,91
1617311773.542259,91
1617311773.655089,90
1617311773.762631,90
1617311773.877517,90
1617311773.984525,90
1617311774.102749,90
1617311774.243607,91
1617311774.401092,88
1617311774.516888,91
1617311774.625231,91
1617311774.751031,91
1617311774.873183,92
1617311774.981978,92
1617311775.091316,93
1617311775.202456,93
1617311775.335110,92
1617311775.442999,92
1617311775.564789,92
1617311775.741344,92
1617311775.853933,99
1617311775.968709,99
1617311776.091746,99
1617311776.211986,99
1617311776.323691,99
1617311776.486588,98
1617311776.611084,99
1617311776.719231,100
1617311776.894621,98
1617311777.009692,97
1617311777.134162,96
1617311777.257646,92
1617311777.470772,92
1617311777.581773,93
1617311777.690095,92
1617311777.798122,92
1617311777.914997,92
1617311778.058265,93
1617311778.169584,94
1617311778.277764,93
1617311778.388764,92
1617311778.507617,90
1617311778.621739,91
1617311778.734102,92
1617311778.849100,91
1617311779.022162,91
1617311779.131340,91
1617311779.239809,92
1617311779.357118,91
1617311779.486053,92
1617311779.596152,93
1617311779.734108,91
1617311779.860778,91
1617311779.972692,91
1617311780.106704,92
1617311780.214662,92
1617311780.368632,92
1617311780.488773,92
1617311780.624817,93
1617311780.738605,93
1617311780.847275,93
1617311780.961001,93
1617311781.078675,93
1617311781.195748,93
1617311781.319718,94
1617311781.434052,94
1617311781.547503,94
1617311781.655602,99
1617311781.766077,99
1617311781.876384,100
1617311781.984462,99
